TARGET_LifeExpectancy,Year,Status,AdultMortality,Alcohol,BMI,Under5LS,Polio,TotalExpenditure,Diphtheria,HIV-AIDS,GDP,Population,Thinness1-19years,IncomeCompositionOfResources,Schooling
60.3,2014,0,251.0,0.01,24.1,39.0,8.0,4.86,8.0,1.3,938.51,972916.0,7.4,0.458,3.16227766
58.5,2013,0,251.0,1.4,23.5,39.0,77.0,5.37,75.0,1.4,925.06,94682.0,7.6,0.454,3.130495168
60.0,2012,0,254.0,1.33,23.0,39.0,77.0,4.95,76.0,1.4,848.62,9199259.0,7.8,0.451,3.082207001
57.3,2011,0,259.0,1.16,22.5,39.0,8.0,4.46,79.0,1.6,888.67,894476.0,7.9,0.448,3.049590136
57.4,2010,0,278.0,1.28,22.0,39.0,77.0,4.2,75.0,1.8,92.01,8696916.0,8.1,0.444,3.016620626
56.4,2009,0,283.0,1.12,21.5,39.0,82.0,4.55,82.0,2.0,85.72,8454791.0,8.3,0.438,2.983286778
56.6,2008,0,284.0,1.19,21.0,39.0,76.0,4.75,74.0,2.0,700.94,8216896.0,8.5,0.434,2.949576241
57.6,2007,0,285.0,1.13,2.5,39.0,73.0,4.73,7.0,2.1,69.22,7982225.0,8.7,0.43,2.915475947
54.3,2006,0,285.0,1.15,2.1,39.0,74.0,4.56,72.0,2.1,653.51,7754.0,8.9,0.423,2.846049894
53.5,2005,0,285.0,1.35,19.7,40.0,75.0,4.63,73.0,2.1,581.61,752555.0,9.1,0.416,2.774887385
54.7,2004,0,283.0,1.23,19.2,40.0,76.0,4.27,75.0,2.1,468.94,7295394.0,9.3,0.407,2.701851217
55.2,2003,0,281.0,1.29,18.8,40.0,77.0,4.69,76.0,2.1,424.18,776733.0,9.5,0.395,2.569046516
53.6,2002,0,279.0,1.34,18.4,40.0,78.0,4.34,78.0,2.0,419.1,6865951.0,9.7,0.389,2.529822128
75.4,2017,0,211.0,0.21,24.5,0.0,98.0,5.27,99.0,0.5,2927.28,787386.0,15.4,0.604,3.449637662
67.7,2016,0,216.0,0.01,23.6,1.0,98.0,3.57,99.0,0.5,2825.53,776448.0,15.7,0.596,3.535533906
69.2,2015,0,219.0,0.01,22.7,1.0,97.0,3.83,97.0,0.6,264.19,764961.0,15.9,0.589,3.54964787
72.6,2014,0,223.0,0.01,21.9,1.0,97.0,3.7,97.0,0.6,2713.55,752967.0,16.1,0.581,3.507135583
67.1,2013,0,225.0,0.23,21.1,1.0,95.0,4.73,95.0,0.5,2753.47,7451.0,16.3,0.572,3.449637662
68.8,2012,0,228.0,0.28,2.3,1.0,92.0,5.17,91.0,0.5,1390.315,727641.0,16.6,0.0,3.376388603
69.4,2011,0,232.0,0.17,19.5,1.0,93.0,6.3,93.0,0.4,198.5,714458.0,16.8,0.0,3.301514804
65.8,2010,0,234.0,0.21,18.8,1.0,96.0,6.58,96.0,0.4,2010.6,795.0,17.1,0.0,3.240370349
65.0,2009,0,238.0,0.16,18.0,1.0,93.0,5.88,95.0,0.3,1950.08,686958.0,17.3,0.0,3.178049716
69.9,2008,0,245.0,0.29,17.4,1.0,96.0,5.27,95.0,0.3,1495.71,672228.0,17.5,0.0,3.098386677
64.1,2007,0,254.0,0.73,16.7,1.0,95.0,5.28,95.0,0.3,1397.33,656639.0,17.8,0.0,3.033150178
64.7,2006,0,263.0,0.96,16.1,1.0,9.0,4.41,89.0,0.3,221.15,64282.0,18.0,0.0,2.966479395
62.6,2005,0,273.0,0.52,15.5,1.0,96.0,4.9,95.0,0.2,1117.47,623434.0,18.3,0.0,2.898275349
63.1,2004,0,282.0,0.29,14.9,1.0,89.0,7.75,86.0,0.1,991.91,66399.0,18.6,0.0,2.828427125
62.5,2003,0,29.0,0.14,14.4,1.0,88.0,5.91,88.0,0.1,98.49,5896.0,18.9,0.0,2.75680975
62.5,2002,0,312.0,0.17,13.9,1.0,98.0,6.91,92.0,0.1,857.77,573416.0,19.2,0.0,2.701851217
65.1,2017,0,256.0,5.51,37.9,2.0,96.0,5.56,95.0,2.2,7316.57,229197.0,6.4,0.698,3.54964787
65.1,2016,0,268.0,0.01,37.3,2.0,96.0,5.41,95.0,2.3,8397.49,2168573.0,6.7,0.697,3.54964787
64.7,2015,0,286.0,0.01,36.8,2.0,96.0,5.84,95.0,2.8,86.94,212857.0,7.0,0.693,3.54964787
63.4,2014,0,3.0,0.01,36.2,3.0,96.0,6.27,95.0,4.4,816.74,289315.0,7.3,0.687,3.535533906
60.6,2013,0,325.0,5.76,35.7,3.0,96.0,5.25,95.0,5.5,8562.64,251339.0,7.7,0.678,3.521363372
60.0,2012,0,349.0,5.99,35.2,3.0,96.0,5.64,95.0,6.2,7107.69,214866.0,8.0,0.669,3.507135583
60.3,2011,0,393.0,5.01,34.7,3.0,96.0,6.39,96.0,9.0,5808.02,1979882.0,8.4,0.661,3.492849839
56.2,2010,0,427.0,6.56,34.2,3.0,96.0,5.55,96.0,12.7,6298.19,1946351.0,8.8,0.646,3.478505426
58.4,2009,0,436.0,6.21,33.7,3.0,96.0,4.71,96.0,13.4,6400.22,1914414.0,9.2,0.63,3.478505426
58.0,2008,0,491.0,6.45,33.2,3.0,96.0,4.93,96.0,14.4,6019.5,1884238.0,9.6,0.61,3.449637662
52.6,2007,0,566.0,6.37,32.7,3.0,96.0,5.62,96.0,20.6,5993.4,1855852.0,1.0,0.593,3.449637662
53.1,2006,0,652.0,4.9,32.2,4.0,96.0,5.56,96.0,28.4,5484.17,182933.0,1.5,0.58,3.435112807
48.0,2005,0,693.0,5.51,31.6,4.0,96.0,4.65,96.0,31.9,4663.3,184339.0,1.9,0.567,3.435112807
46.4,2004,0,699.0,6.41,31.1,4.0,97.0,6.47,97.0,34.6,398.29,1779953.0,11.4,0.558,3.449637662
47.0,2003,0,679.0,5.48,3.5,4.0,97.0,5.64,97.0,37.2,3504.46,1754935.0,11.8,0.56,3.435112807
48.2,2002,0,647.0,5.37,29.9,4.0,97.0,4.64,97.0,38.8,3751.65,172834.0,12.3,0.559,3.420526275
75.8,2017,0,142.0,7.21,56.1,47.0,98.0,8.27,96.0,0.1,9808.13,2596218.0,2.7,0.754,3.898717738
75.0,2016,0,144.0,7.32,55.3,49.0,96.0,8.32,93.0,0.1,1373.81,24213133.0,2.7,0.747,3.898717738
72.8,2015,0,146.0,7.24,54.5,52.0,96.0,8.48,97.0,0.1,13682.98,2248632.0,2.8,0.734,3.768288736
72.4,2014,0,148.0,7.55,53.6,54.0,96.0,8.26,95.0,0.1,13766.44,256983.0,2.8,0.73,3.768288736
74.5,2013,0,152.0,7.58,52.8,57.0,98.0,8.9,99.0,0.1,14747.57,198686688.0,2.9,0.724,3.741657387
74.7,2012,0,154.0,7.52,52.0,61.0,99.0,8.27,99.0,0.1,12571.05,196796269.0,2.9,0.716,3.714835124
75.9,2011,0,157.0,7.33,51.1,64.0,99.0,8.65,99.0,0.1,9579.79,194895996.0,3.0,0.714,3.714835124
69.3,2010,0,158.0,7.21,5.3,68.0,99.0,8.24,99.0,0.1,9842.13,19297929.0,3.0,0.704,3.646916506
72.8,2009,0,159.0,7.19,49.4,73.0,99.0,8.28,99.0,0.1,8191.18,19126637.0,3.1,0.7,3.674234614
70.6,2008,0,161.0,7.1,48.6,79.0,99.0,8.36,99.0,0.1,656.48,18912412.0,3.1,0.698,3.714835124
70.8,2007,0,163.0,6.97,47.8,85.0,99.0,8.27,99.0,0.1,534.44,186917361.0,3.2,0.694,3.714835124
67.8,2006,0,17.0,6.85,46.9,93.0,99.0,7.7,99.0,0.1,4058.29,184738458.0,3.2,0.695,3.741657387
69.5,2005,0,172.0,6.95,46.1,100.0,99.0,6.94,99.0,0.1,402.74,182482149.0,3.3,0.699,3.847076812
68.8,2004,0,176.0,7.0,45.3,109.0,99.0,7.13,99.0,0.1,3158.01,1815121.0,3.3,0.692,3.820994635
72.4,2003,0,179.0,7.13,44.5,118.0,99.0,7.19,98.0,0.1,3524.59,1777567.0,3.4,0.685,3.78153408
74.0,2002,0,183.0,7.26,43.7,127.0,99.0,7.3,98.0,0.1,4187.81,175287587.0,3.4,0.677,3.754996671
79.0,2017,0,78.0,0.25,41.2,0.0,99.0,2.65,99.0,0.1,4444.04,127445.0,5.7,0.864,3.860051813
80.3,2016,0,8.0,0.01,4.2,0.0,99.0,2.65,99.0,0.1,4659.05,127445.0,5.7,0.863,3.872983346
79.2,2015,0,84.0,0.01,39.2,0.0,99.0,2.61,99.0,0.1,49948.95,127445.0,5.8,0.86,3.860051813
78.0,2014,0,79.0,0.01,38.2,0.0,99.0,2.3,99.0,0.1,53369.41,127445.0,5.8,0.852,3.794733192
76.7,2013,0,79.0,0.97,37.2,0.0,99.0,2.25,97.0,0.1,5283.35,127445.0,5.9,0.846,3.754996671
74.2,2012,0,79.0,0.88,36.2,0.0,99.0,2.73,95.0,0.1,39500.29,127445.0,5.9,0.845,3.768288736
74.1,2011,0,88.0,0.25,35.2,0.0,99.0,2.85,99.0,0.1,31321.33,127445.0,6.0,0.841,3.754996671
79.4,2010,0,84.0,0.67,34.2,0.0,97.0,2.23,98.0,0.1,42505.44,127445.0,6.1,0.84,3.768288736
76.7,2009,0,1.0,0.85,33.2,0.0,95.0,2.32,99.0,0.1,36593.05,127445.0,6.2,0.84,3.78153408
73.2,2008,0,93.0,0.67,32.2,0.0,94.0,2.24,97.0,0.1,446.84,127445.0,6.3,0.837,3.78153408
76.9,2007,0,92.0,0.16,31.2,0.0,93.0,2.62,94.0,0.1,2925.59,127445.0,6.4,0.834,3.754996671
75.4,2006,0,89.0,0.11,3.1,0.0,92.0,3.1,92.0,0.1,24524.25,127445.0,6.5,0.828,3.701351105
77.0,2005,0,89.0,0.12,29.1,0.0,99.0,3.9,92.0,0.1,20782.23,127445.0,6.6,0.823,3.660601044
73.3,2004,0,95.0,0.13,28.0,0.0,99.0,3.4,94.0,0.1,18867.77,127445.0,6.7,0.82,3.646916506
73.1,2003,0,19.0,0.47,27.0,0.0,99.0,3.6,97.0,0.1,1390.315,127445.0,6.8,0.819,3.660601044
74.9,2002,0,16.0,0.37,26.1,0.0,99.0,3.5,99.0,0.1,211.06,127445.0,6.8,0.818,3.660601044
74.8,2017,1,137.0,10.89,65.7,1.0,91.0,7.23,91.0,0.1,7832.69,7177991.0,1.9,0.792,3.872983346
75.8,2016,1,138.0,12.03,65.1,1.0,88.0,8.44,88.0,0.1,8795.74,7223938.0,1.9,0.787,3.847076812
76.2,2015,1,14.0,12.06,64.5,1.0,95.0,7.93,95.0,0.1,8595.85,7265115.0,1.9,0.781,3.794733192
74.0,2014,1,139.0,10.99,63.9,1.0,95.0,7.11,95.0,0.1,8263.65,735888.0,1.9,0.778,3.78153408
75.0,2013,1,144.0,10.67,63.3,1.0,95.0,6.88,95.0,0.1,8751.5,7348328.0,2.0,0.775,3.768288736
74.7,2012,1,147.0,10.8,62.7,1.0,94.0,7.24,94.0,0.1,7664.45,7395599.0,2.0,0.77,3.728270376
74.1,2011,1,152.0,10.93,62.1,1.0,94.0,6.78,94.0,0.1,7790.71,7444443.0,2.0,0.768,3.714835124
71.0,2010,1,155.0,10.98,61.5,1.0,93.0,6.61,95.0,0.1,8171.66,7492561.0,2.1,0.761,3.714835124
74.3,2009,1,157.0,10.89,6.9,1.0,95.0,6.41,95.0,0.1,6644.85,7545338.0,2.1,0.755,3.674234614
73.7,2008,1,161.0,10.39,6.3,1.0,96.0,6.67,95.0,0.1,5054.71,76122.0,2.2,0.75,3.674234614
73.2,2007,1,16.0,10.48,59.7,1.0,97.0,7.8,96.0,0.1,4360.93,7658972.0,2.2,0.745,3.674234614
70.9,2006,1,157.0,10.96,59.1,1.0,94.0,7.9,95.0,0.1,3787.37,771686.0,2.3,0.738,3.646916506
72.1,2005,1,155.0,11.19,58.6,1.0,96.0,7.43,96.0,0.1,304.04,7775327.0,2.3,0.729,3.591656999
73.9,2004,1,157.0,10.2,58.1,1.0,94.0,7.41,93.0,0.1,322.04,7837161.0,2.4,0.723,3.591656999
73.5,2003,1,16.0,10.72,57.5,1.0,94.0,7.23,94.0,0.1,1976.77,89142.0,2.4,0.713,3.591656999
72.3,2002,1,163.0,9.69,57.0,1.0,94.0,6.7,93.0,0.1,189.6,817172.0,2.5,0.709,3.591656999
57.7,2017,0,26.0,4.55,19.4,61.0,91.0,5.91,91.0,0.6,689.46,1811624.0,8.0,0.399,2.774887385
56.4,2016,0,268.0,0.01,18.8,63.0,91.0,4.96,91.0,0.6,84.16,17585977.0,8.2,0.398,2.774887385
57.9,2015,0,27.0,4.64,18.2,66.0,89.0,5.91,88.0,0.7,783.39,1772723.0,8.4,0.392,2.738612788
55.0,2014,0,271.0,4.75,17.7,68.0,9.0,5.33,9.0,0.8,754.68,16571216.0,8.6,0.384,2.683281573
61.4,2013,0,275.0,4.51,17.1,71.0,9.0,5.17,91.0,0.9,746.86,168194.0,8.8,0.377,2.588435821
57.9,2012,0,279.0,4.55,16.6,74.0,9.0,7.17,91.0,1.0,644.5,1565217.0,9.0,0.365,2.50998008
57.4,2011,0,283.0,4.55,16.1,77.0,91.0,7.41,92.0,1.1,619.08,1514199.0,9.3,0.356,2.42899156
55.4,2010,0,288.0,4.5,15.6,80.0,92.0,6.77,93.0,1.5,638.13,14689726.0,9.5,0.345,2.323790008
55.2,2009,0,293.0,4.58,15.1,83.0,93.0,6.63,89.0,1.7,532.12,1425221.0,9.8,0.334,2.213594362
52.0,2008,0,32.0,4.73,14.6,86.0,94.0,6.58,86.0,2.0,473.35,13829177.0,1.0,0.6555,2.167948339
53.4,2007,0,313.0,4.88,14.2,89.0,94.0,6.87,82.0,2.3,52.64,1342193.0,1.3,0.0,2.073644135
55.2,2006,0,323.0,4.54,13.7,91.0,83.0,6.45,79.0,2.5,415.88,133569.0,1.5,0.0,1.974841766
49.5,2005,0,332.0,4.58,13.3,92.0,83.0,5.61,79.0,2.9,372.23,12654621.0,1.7,0.0,1.949358869
55.2,2004,0,338.0,4.53,12.9,93.0,69.0,5.26,69.0,3.2,29.98,122931.0,11.0,0.0,1.897366596
55.6,2003,0,344.0,4.56,12.5,93.0,62.0,4.85,62.0,3.6,263.75,647744.0,11.2,0.0,1.870828693
54.4,2002,0,348.0,3.71,12.2,92.0,45.0,5.6,45.0,4.0,253.65,1167942.0,11.4,0.0,1.843908891
58.8,2017,0,288.0,4.5,18.7,31.0,94.0,7.54,94.0,0.7,37.72,119927.0,7.3,0.406,3.255764119
56.6,2016,0,297.0,0.01,18.2,32.0,95.0,7.54,95.0,0.7,350.28,989179.0,7.4,0.404,3.255764119
60.6,2015,0,33.0,0.01,17.6,32.0,96.0,8.3,96.0,1.0,316.69,96186.0,7.4,0.398,3.240370349
58.3,2014,0,312.0,0.01,17.1,33.0,96.0,8.21,96.0,1.2,297.12,931971.0,7.5,0.393,3.209361307
55.9,2013,0,321.0,4.16,16.6,33.0,95.0,8.58,96.0,1.5,29.66,94358.0,7.6,0.385,3.146426545
53.8,2012,0,33.0,4.16,16.1,34.0,94.0,8.82,96.0,1.9,258.94,876693.0,7.7,0.361,3.049590136
56.4,2011,0,338.0,4.05,15.7,34.0,96.0,6.96,94.0,2.4,27.94,848931.0,7.8,0.336,2.93257566
58.6,2010,0,35.0,4.33,42.1,35.0,89.0,7.86,92.0,2.9,219.8,8212264.0,7.9,0.319,2.810693865
55.5,2009,0,355.0,4.54,14.8,36.0,93.0,1.3,99.0,3.4,19.94,7939573.0,8.0,0.309,2.683281573
53.2,2008,0,361.0,4.5,14.5,36.0,88.0,11.49,92.0,3.8,185.78,7675338.0,8.1,0.29,2.42899156
57.9,2007,0,369.0,5.54,14.1,37.0,82.0,9.84,87.0,4.3,17.44,7423289.0,8.2,0.286,2.366431913
51.6,2006,0,378.0,5.72,13.8,38.0,76.0,7.1,83.0,4.8,142.72,7182451.0,8.4,0.279,2.28035085
50.7,2005,0,387.0,5.84,13.5,38.0,75.0,5.25,82.0,5.1,126.39,6953113.0,8.5,0.276,2.167948339
50.4,2004,0,387.0,5.98,13.3,39.0,74.0,5.15,81.0,5.2,137.13,6741569.0,8.7,0.268,2.097617696
53.6,2003,0,385.0,6.09,13.0,40.0,72.0,4.96,81.0,5.3,149.79,6555829.0,8.8,0.268,2.121320344
58.0,2002,0,386.0,6.61,12.8,41.0,71.0,4.98,8.0,5.2,152.32,6476.0,9.0,0.268,2.121320344
73.4,2017,0,114.0,4.16,31.3,0.0,93.0,4.81,93.0,0.2,3308.61,532913.0,6.6,0.646,3.674234614
73.5,2016,0,117.0,0.01,3.5,0.0,95.0,4.76,95.0,0.2,3953.17,526437.0,6.8,0.643,3.674234614
69.9,2015,0,12.0,0.01,29.7,0.0,93.0,4.29,93.0,0.2,3985.85,5216.0,6.9,0.643,3.687817783
72.2,2014,0,121.0,0.01,29.0,0.0,94.0,4.61,94.0,0.3,390.3,513979.0,7.1,0.636,3.633180425
73.2,2013,0,122.0,5.07,28.2,0.0,9.0,4.6,9.0,0.3,411.52,5867.0,7.3,0.632,3.619392214
69.6,2012,0,123.0,4.75,27.5,0.0,99.0,4.83,99.0,0.4,3710.37,52384.0,7.4,0.627,3.563705936
72.9,2011,0,124.0,4.45,26.8,0.0,99.0,4.24,99.0,0.4,3857.9,496963.0,7.6,0.621,3.521363372
70.8,2010,0,124.0,4.16,26.2,0.0,99.0,3.96,99.0,0.4,4075.63,491723.0,7.8,0.615,3.492849839
71.5,2009,0,126.0,5.28,25.5,0.0,98.0,4.3,98.0,0.6,3485.76,486438.0,8.1,0.602,3.449637662
72.5,2008,0,129.0,4.25,24.9,0.0,97.0,5.11,96.0,0.6,262.4,48795.0,8.3,0.596,3.449637662
72.3,2007,0,134.0,4.26,24.3,0.0,95.0,4.86,95.0,0.8,277.91,474567.0,8.5,0.582,3.346640106
68.9,2006,0,14.0,4.19,23.7,0.0,94.0,5.6,93.0,0.8,2213.63,467664.0,8.7,0.574,3.33166625
72.2,2005,0,144.0,4.16,23.2,0.0,93.0,5.0,92.0,0.9,1981.19,46147.0,8.9,0.572,3.361547263
81.1,2004,0,148.0,3.82,22.6,0.0,92.0,5.17,91.0,0.8,1538.34,45216.0,9.2,0.569,3.361547263
75.6,2003,0,152.0,3.81,22.1,0.0,91.0,5.19,9.0,0.8,1421.15,443716.0,9.4,0.562,3.31662479
72.0,2002,0,155.0,3.49,21.5,0.0,9.0,4.81,9.0,0.8,1388.1,43579.0,9.6,0.0,3.361547263
54.1,2017,0,397.0,1.5,22.7,21.0,47.0,4.1,47.0,4.4,390.19,45461.0,8.2,0.347,2.664582519
53.7,2016,0,437.0,0.01,22.1,22.0,47.0,4.2,47.0,4.5,422.39,4515392.0,8.4,0.345,2.664582519
50.4,2015,0,451.0,0.01,21.6,23.0,23.0,3.82,23.0,5.1,377.98,4499653.0,8.5,0.37,2.664582519
54.5,2014,0,439.0,0.01,21.2,23.0,47.0,3.62,47.0,5.1,544.78,449416.0,8.7,0.366,2.664582519
49.7,2013,0,443.0,1.66,2.7,24.0,47.0,3.73,47.0,5.8,553.66,4476153.0,8.8,0.361,2.607680962
49.0,2012,0,446.0,1.67,2.2,24.0,46.0,3.9,45.0,6.6,500.02,4448525.0,9.0,0.352,2.569046516
48.8,2011,0,453.0,1.56,19.8,25.0,45.0,3.58,42.0,7.3,503.96,44423.0,9.1,0.345,2.529822128
46.9,2010,0,477.0,1.52,19.4,25.0,46.0,4.3,45.0,8.3,511.68,4345386.0,9.3,0.338,2.50998008
41.2,2009,0,495.0,1.5,19.0,26.0,46.0,4.4,48.0,9.0,444.81,42758.0,9.4,0.33,2.48997992
46.7,2008,0,56.0,1.54,42.1,26.0,47.0,3.99,51.0,10.0,389.39,421758.0,9.6,0.323,2.449489743
47.3,2007,0,511.0,1.5,18.2,26.0,47.0,4.29,54.0,11.2,366.37,412791.0,9.7,0.319,2.42899156
50.0,2006,0,512.0,1.5,17.9,26.0,45.0,4.1,51.0,12.0,350.8,45536.0,9.9,0.315,2.387467277
45.0,2005,0,51.0,1.49,17.5,26.0,44.0,4.31,47.0,12.8,320.61,3981665.0,1.0,0.316,2.366431913
44.6,2004,0,58.0,1.47,17.2,25.0,42.0,4.16,44.0,13.4,284.22,397612.0,1.2,0.315,3.449637662
45.1,2003,0,54.0,1.52,16.8,25.0,4.0,3.95,4.0,13.9,272.34,383223.0,1.4,0.314,2.302172887
45.1,2002,0,49.0,1.51,16.5,25.0,38.0,4.24,37.0,14.3,272.77,3754986.0,1.5,0.312,2.28035085
85.7,2017,0,82.0,7.2,63.8,2.0,96.0,6.93,96.0,0.1,15291.61,17762681.0,0.8,0.845,4.037325848
79.9,2016,0,83.0,7.16,63.1,2.0,95.0,7.79,95.0,0.1,16595.46,17613798.0,0.8,0.841,4.024922359
83.3,2015,0,84.0,7.2,62.5,2.0,9.0,7.53,91.0,0.1,17854.36,17462982.0,0.8,0.831,3.949683532
78.3,2014,0,84.0,6.76,61.8,2.0,9.0,7.24,9.0,0.1,17283.76,1739746.0,0.8,0.826,3.937003937
80.3,2013,0,86.0,7.26,61.2,2.0,93.0,7.0,94.0,0.1,1652.78,17153357.0,0.8,0.82,3.924283374
78.6,2012,0,89.0,7.93,6.6,2.0,92.0,6.97,92.0,0.1,1440.52,16993354.0,0.8,0.815,3.898717738
82.2,2011,0,91.0,7.67,59.9,2.0,94.0,7.39,94.0,0.1,1392.53,16829442.0,0.8,0.816,3.911521443
80.0,2010,0,88.0,7.31,59.3,2.0,95.0,6.87,95.0,0.1,1995.13,16661942.0,0.9,0.804,3.898717738
77.3,2009,0,9.0,7.39,58.7,2.0,95.0,6.35,96.0,0.1,1710.1,16491687.0,0.9,0.797,3.847076812
80.0,2008,0,91.0,7.33,58.1,2.0,94.0,6.18,94.0,0.1,10622.84,16319792.0,0.9,0.796,3.860051813
79.1,2007,0,93.0,7.57,57.4,2.0,92.0,6.69,91.0,0.1,8529.19,1614764.0,0.9,0.79,3.820994635
79.4,2006,0,97.0,6.32,56.8,2.0,94.0,6.93,93.0,0.1,696.45,15973778.0,0.9,0.781,3.78153408
79.7,2005,0,1.0,6.37,56.1,2.0,96.0,7.34,96.0,0.1,5362.22,15799542.0,1.0,0.775,3.741657387
76.6,2004,0,11.0,6.06,55.4,3.0,97.0,6.48,97.0,0.1,4999.17,15623635.0,1.0,0.768,3.728270376
78.0,2003,0,16.0,6.1,54.7,3.0,96.0,6.51,97.0,0.1,5147.15,15444969.0,1.0,0.761,3.701351105
79.0,2002,0,13.0,6.24,54.0,3.0,91.0,6.4,91.0,0.1,572.73,15262754.0,1.1,0.755,3.674234614
65.0,2017,0,227.0,0.12,24.2,2.0,92.0,4.57,91.0,0.8,814.96,777424.0,6.7,0.498,3.33166625
61.7,2016,0,23.0,0.01,23.7,2.0,87.0,6.75,87.0,0.8,955.31,759385.0,6.8,0.497,3.33166625
66.4,2015,0,233.0,0.01,23.2,2.0,85.0,6.51,87.0,0.8,934.46,7415.0,6.8,0.49,3.301514804
63.5,2014,0,237.0,0.01,22.6,2.0,85.0,7.11,86.0,0.8,883.27,723868.0,6.9,0.484,3.286335345
57.2,2013,0,241.0,0.12,22.1,2.0,85.0,6.1,83.0,0.2,929.33,76569.0,7.0,0.479,3.255764119
61.3,2012,0,246.0,0.15,21.6,2.0,82.0,5.82,74.0,0.1,861.48,689692.0,7.1,0.476,3.240370349
59.6,2011,0,251.0,0.17,21.1,2.0,84.0,3.82,83.0,0.1,871.97,673252.0,7.2,0.465,3.209361307
61.6,2010,0,255.0,0.12,2.6,2.0,81.0,5.13,81.0,0.1,891.49,657229.0,7.2,0.461,3.193743885
69.5,2009,0,259.0,0.16,2.1,2.0,75.0,4.93,75.0,0.1,81.49,64162.0,7.3,0.459,3.16227766
62.8,2008,0,262.0,0.25,19.6,2.0,69.0,4.57,69.0,0.1,726.19,626425.0,7.4,0.451,3.146426545
60.3,2007,0,266.0,0.24,19.2,2.0,67.0,4.32,68.0,0.1,696.57,611627.0,7.5,0.434,3.1144823
59.2,2006,0,269.0,0.27,18.8,2.0,73.0,3.96,76.0,0.1,690.39,597228.0,7.5,0.0,3.082207001
58.0,2005,0,271.0,0.26,18.4,2.0,8.0,3.65,8.0,0.1,609.91,583211.0,7.6,0.0,3.033150178
59.0,2004,0,271.0,0.08,18.0,2.0,98.0,3.39,89.0,0.1,485.26,569479.0,7.7,0.0,2.966479395
60.0,2003,0,272.0,0.08,17.6,2.0,7.0,2.86,7.0,0.1,443.44,555888.0,7.8,0.0,2.915475947
58.9,2002,0,272.0,0.09,17.3,2.0,7.0,3.56,7.0,0.1,420.96,542357.0,7.9,0.0,2.863564213
66.0,2017,0,267.0,2.45,27.4,10.0,8.0,2.54,8.0,2.8,413.73,127445.0,7.5,0.59,3.33166625
65.1,2016,0,275.0,0.01,26.8,10.0,9.0,5.15,9.0,3.0,413.73,127445.0,7.6,0.581,3.33166625
65.1,2015,0,274.0,0.01,26.2,10.0,85.0,5.9,85.0,3.0,413.73,127445.0,7.7,0.576,3.33166625
62.3,2014,0,273.0,0.01,25.6,10.0,61.0,3.98,85.0,3.3,413.73,127445.0,7.9,0.557,3.193743885
65.2,2013,0,285.0,3.82,25.0,10.0,69.0,2.79,82.0,3.5,413.73,127445.0,8.0,0.558,3.271085447
60.2,2012,0,298.0,3.53,24.5,10.0,72.0,2.29,74.0,3.8,413.73,127445.0,8.1,0.548,3.240370349
68.8,2011,0,314.0,3.47,23.9,11.0,76.0,2.27,78.0,4.0,413.73,127445.0,8.3,0.545,3.209361307
62.6,2010,0,338.0,2.58,23.3,11.0,77.0,2.9,79.0,4.3,413.73,127445.0,8.4,0.527,3.16227766
58.9,2009,0,354.0,2.75,22.8,11.0,71.0,2.54,72.0,5.0,413.73,127445.0,8.5,0.517,3.130495168
59.5,2008,0,368.0,2.25,22.3,12.0,73.0,2.37,73.0,5.5,413.73,127445.0,8.7,0.507,3.098386677
58.5,2007,0,394.0,2.03,21.7,13.0,62.0,2.42,62.0,5.9,413.73,127445.0,8.8,0.496,3.065941943
50.5,2006,0,48.0,2.58,21.2,13.0,67.0,2.56,67.0,6.3,413.73,127445.0,9.0,0.497,3.033150178
53.4,2005,0,417.0,2.45,2.7,14.0,5.0,2.61,5.0,6.8,413.73,127445.0,9.1,0.492,3.065941943
53.0,2004,0,424.0,2.55,2.3,14.0,41.0,2.45,41.0,7.2,413.73,127445.0,9.3,0.488,3.082207001
52.4,2003,0,419.0,2.3,19.8,14.0,32.0,2.44,31.0,7.6,413.73,127445.0,9.4,0.487,3.1144823
57.3,2002,0,416.0,2.26,19.3,14.0,31.0,2.13,33.0,7.8,413.73,127445.0,9.5,0.487,3.130495168
78.9,2017,0,95.0,4.09,6.5,1.0,92.0,8.45,92.0,0.1,1283.93,487852.0,1.7,0.775,3.768288736
78.1,2016,0,96.0,3.45,59.5,1.0,91.0,9.31,91.0,0.1,1845.13,4757575.0,1.7,0.768,3.728270376
77.8,2015,0,96.0,3.42,58.5,1.0,95.0,9.47,95.0,0.1,1758.03,47641.0,1.7,0.762,3.701351105
79.7,2014,0,97.0,3.34,57.5,1.0,9.0,9.56,91.0,0.1,11183.61,4654122.0,1.8,0.758,3.687817783
78.6,2013,0,98.0,3.41,56.5,1.0,82.0,9.73,85.0,0.1,10288.99,46474.0,1.8,0.752,3.660601044
77.4,2012,0,16.0,3.58,55.5,1.0,93.0,9.66,88.0,0.1,9183.34,454528.0,1.8,0.749,3.646916506
77.8,2011,0,96.0,4.07,54.4,1.0,8.0,9.69,86.0,0.1,772.12,4488263.0,1.9,0.747,3.619392214
78.7,2010,0,99.0,4.22,53.4,1.0,89.0,9.1,9.0,0.1,7740.47,442958.0,1.9,0.74,3.591656999
76.8,2009,0,93.0,4.2,52.4,1.0,89.0,8.37,89.0,0.1,686.14,4369469.0,1.9,0.734,3.577708764
